# Time-averaged data for fix COMOUT
# TimeStep c_COM[1] c_COM[2] c_COM[3]
1199100 36.1628 -9.10445 6.4876
1199200 36.1388 -9.13279 6.46797
1199300 36.1257 -9.16019 6.45177
1199400 36.1276 -9.14287 6.41489
1199500 36.13 -9.14603 6.36056
1199600 36.0631 -9.1831 6.43779
1199700 36.0441 -9.30332 6.55207
1199800 36.072 -9.3504 6.66145
1199900 35.969 -9.35457 6.68041
1200000 35.933 -9.34822 6.72368
1200100 35.9314 -9.35625 6.65634
1200200 35.9973 -9.32864 6.67759
1200300 36.0056 -9.26277 6.75177
1200400 36.0185 -9.22656 6.75446
1200500 35.9632 -9.27309 6.77429
1200600 35.8784 -9.31556 6.81896
1200700 35.8165 -9.26577 6.76787
1200800 35.8032 -9.13502 6.73669
1200900 35.7691 -9.10596 6.65106
1201000 35.8018 -9.10813 6.53978
1201100 35.8127 -9.14787 6.53691
1201200 35.8322 -9.25389 6.60909
1201300 35.8325 -9.35851 6.67033
1201400 35.782 -9.41717 6.72656
1201500 35.6991 -9.44826 6.77249
1201600 35.6948 -9.61761 6.76701
1201700 35.669 -9.72006 6.74765
1201800 35.642 -9.81801 6.69584
1201900 35.7124 -9.8732 6.65372
1202000 35.7081 -9.92337 6.73923
1202100 35.7229 -9.99167 6.81694
1202200 35.6844 -9.99205 6.83696
1202300 35.709 -9.91724 6.86241
1202400 35.7096 -9.987 6.80059
1202500 35.7618 -10.1245 6.81668
1202600 35.7674 -10.1228 6.83942
1202700 35.7464 -10.0333 6.81623
1202800 35.6408 -10.044 6.78359
1202900 35.5861 -10.0735 6.83275
1203000 35.5358 -10.0681 6.91113
1203100 35.4279 -10.041 6.92059
1203200 35.3774 -10.0079 6.95486
1203300 35.43 -9.98662 6.92377
1203400 35.4758 -9.95814 6.82616
1203500 35.4941 -9.86487 6.66996
1203600 35.4715 -9.86012 6.54979
1203700 35.4472 -9.81533 6.43607
1203800 35.3824 -9.77098 6.41737
1203900 35.3674 -9.67819 6.4043
1204000 35.3857 -9.65823 6.45817
1204100 35.3551 -9.61202 6.50726
1204200 35.2067 -9.58742 6.56934
1204300 35.1311 -9.55673 6.50323
1204400 35.147 -9.57442 6.46966
1204500 35.1273 -9.60462 6.36186
1204600 35.2109 -9.65911 6.20163
1204700 35.2614 -9.75686 6.15379
1204800 35.3023 -9.82167 6.12163
1204900 35.2809 -9.93532 6.21481
1205000 35.3231 -10.0079 6.20619
1205100 35.4634 -9.96151 6.17483
1205200 35.5834 -9.91635 6.19091
1205300 35.6004 -9.83117 6.17079
1205400 35.5886 -9.84758 6.19522
1205500 35.5379 -9.86626 6.16505
1205600 35.5028 -9.86976 6.18718
1205700 35.545 -9.85835 6.19899
1205800 35.6227 -9.87142 6.21629
1205900 35.6975 -9.82669 6.22388
1206000 35.6924 -9.7893 6.32019
1206100 35.7058 -9.75992 6.3892
1206200 35.7279 -9.75205 6.5437
1206300 35.7852 -9.73427 6.62022
1206400 35.8211 -9.69017 6.63609
1206500 35.8402 -9.6513 6.60481
1206600 35.8351 -9.65034 6.62511
1206700 35.8311 -9.68403 6.62615
1206800 35.7762 -9.73115 6.65561
1206900 35.7312 -9.78496 6.72865
1207000 35.7815 -9.75824 6.73655
1207100 35.7936 -9.67663 6.80013
1207200 35.7238 -9.63651 6.79323
1207300 35.7394 -9.57881 6.73177
1207400 35.7793 -9.55394 6.71814
1207500 35.776 -9.54925 6.8053
1207600 35.7804 -9.52197 6.82942
1207700 35.8029 -9.48656 6.91569
1207800 35.8386 -9.53116 7.04117
1207900 35.8807 -9.54578 6.99097
1208000 35.9707 -9.55096 6.89769
1208100 36.0252 -9.58464 6.83403
1208200 36.0564 -9.59264 6.83112
1208300 36.1122 -9.59592 6.89874
1208400 36.1087 -9.63518 6.95649
1208500 36.1079 -9.64778 6.98077
1208600 36.1807 -9.62706 6.91918
1208700 36.2922 -9.65442 6.89698
1208800 36.3859 -9.51636 6.85369
1208900 36.421 -9.48909 6.91036
1209000 36.4904 -9.50298 6.94626
1209100 36.4258 -9.47359 6.92092
1209200 36.4008 -9.48823 6.86848
1209300 36.3634 -9.53909 6.91295
1209400 36.3054 -9.50171 6.85738
1209500 36.2612 -9.4796 6.82487
1209600 36.2274 -9.47281 6.79812
1209700 36.1938 -9.49676 6.77234
1209800 36.2006 -9.58166 6.73886
1209900 36.2017 -9.64352 6.67411
1210000 36.1932 -9.60694 6.65177
1210100 36.2668 -9.56576 6.64612
1210200 36.252 -9.57123 6.60959
1210300 36.2294 -9.54678 6.63228
1210400 36.2356 -9.52095 6.60322
1210500 36.1429 -9.52528 6.53207
1210600 36.0755 -9.45332 6.50824
1210700 36.0015 -9.38008 6.58846
1210800 35.967 -9.42058 6.73293
1210900 35.9516 -9.39353 6.83551
1211000 35.8258 -9.385 6.86261
1211100 35.8161 -9.46556 6.91522
1211200 35.9252 -9.51014 6.86587
1211300 36.0243 -9.65975 6.70095
1211400 35.9797 -9.6822 6.60537
1211500 35.8675 -9.63646 6.59901
1211600 35.816 -9.52085 6.60378
1211700 35.8612 -9.45559 6.59784
1211800 35.8584 -9.4402 6.59285
1211900 35.8399 -9.43829 6.63619
1212000 35.87 -9.43308 6.71475
1212100 35.9104 -9.46034 6.7692
1212200 35.895 -9.47715 6.85454
1212300 35.9403 -9.37948 6.90944
1212400 35.9354 -9.34678 6.94269
1212500 35.9654 -9.22846 6.99354
1212600 35.9726 -9.26401 7.07436
1212700 35.937 -9.2578 7.22345
1212800 36 -9.20536 7.24055
1212900 36.0028 -9.15153 7.19055
1213000 36.0055 -9.174 7.15249
1213100 36.0348 -9.22707 7.14091
1213200 36.128 -9.28908 7.12879
1213300 36.0877 -9.3365 7.08884
1213400 36.1568 -9.38449 7.0765
1213500 36.1804 -9.41923 7.08822
1213600 36.1154 -9.46761 7.14034
1213700 36.0008 -9.52139 7.13778
1213800 36.0163 -9.58241 7.15724
1213900 36.0327 -9.56562 7.1777
1214000 36.0166 -9.59884 7.20153
1214100 35.9898 -9.62311 7.24278
1214200 35.8513 -9.67911 7.26991
1214300 35.7532 -9.64994 7.35845
1214400 35.71 -9.58998 7.46158
1214500 35.7051 -9.5887 7.48416
1214600 35.6741 -9.48111 7.48705
1214700 35.6363 -9.42243 7.46501
1214800 35.5261 -9.422 7.44876
1214900 35.5292 -9.40871 7.45389
1215000 35.5602 -9.45031 7.32869
1215100 35.5567 -9.44137 7.26685
1215200 35.5823 -9.37048 7.20333
1215300 35.6171 -9.31813 7.14225
1215400 35.619 -9.27001 7.13644
1215500 35.6382 -9.21151 7.11907
1215600 35.6377 -9.17363 7.03204
1215700 35.6202 -9.15521 6.95854
1215800 35.5356 -9.22817 6.96861
1215900 35.5436 -9.23857 6.99314
1216000 35.5094 -9.2073 7.03843
1216100 35.5161 -9.13606 7.08632
1216200 35.5306 -9.13066 7.23996
1216300 35.5006 -9.17454 7.35425
1216400 35.4416 -9.19715 7.35326
1216500 35.3791 -9.23012 7.38574
1216600 35.3219 -9.19266 7.44675
1216700 35.2421 -9.12125 7.50331
1216800 35.1286 -9.10106 7.58373
1216900 35.0079 -9.1641 7.5832
1217000 34.9121 -9.22998 7.65368
1217100 34.9576 -9.28429 7.68693
1217200 34.8964 -9.39553 7.79257
1217300 34.833 -9.51543 7.82892
1217400 34.7673 -9.51726 7.87823
1217500 34.7243 -9.4866 7.92716
1217600 34.7211 -9.51904 7.85473
1217700 34.7757 -9.49612 7.79639
1217800 34.7907 -9.50044 7.82707
1217900 34.844 -9.50841 7.92698
1218000 34.7738 -9.39945 7.9987
1218100 34.7295 -9.26461 7.98089
1218200 34.7025 -9.23487 7.92731
1218300 34.6741 -9.22113 7.92416
1218400 34.7009 -9.32165 7.88772
1218500 34.8055 -9.34264 7.93632
1218600 34.8337 -9.27905 7.97005
1218700 34.7915 -9.22568 8.03325
1218800 34.781 -9.25296 8.12869
1218900 34.7481 -9.17242 8.17706
1219000 34.7328 -9.11755 8.25097
1219100 34.7266 -9.10199 8.29449
1219200 34.6543 -9.07768 8.2486
1219300 34.6579 -9.04029 8.24648
1219400 34.6831 -8.96599 8.26218
1219500 34.6349 -8.8978 8.23227
1219600 34.6504 -8.88601 8.16961
1219700 34.632 -8.96292 8.09043
1219800 34.6055 -8.88778 8.03149
1219900 34.5856 -8.82993 8.13791
1220000 34.4939 -8.76419 8.24434
1220100 34.4946 -8.70396 8.24014
1220200 34.5775 -8.64074 8.16823
1220300 34.6073 -8.50486 8.04063
1220400 34.6221 -8.43537 7.95862
1220500 34.5674 -8.38435 7.92233
1220600 34.473 -8.24762 7.85477
1220700 34.4308 -8.16304 7.79065
1220800 34.3562 -8.0737 7.70203
1220900 34.3558 -7.93722 7.63966
1221000 34.2859 -7.90949 7.56403
1221100 34.2264 -7.91178 7.46934
1221200 34.2395 -8.02419 7.53891
1221300 34.2503 -8.06396 7.63003
1221400 34.2677 -8.13666 7.6744
1221500 34.357 -8.14595 7.64859
1221600 34.3783 -8.19628 7.63195
1221700 34.3289 -8.22427 7.61076
1221800 34.2836 -8.1982 7.53922
1221900 34.297 -8.2036 7.49922
1222000 34.2823 -8.23559 7.39016
1222100 34.2756 -8.23509 7.39449
1222200 34.2349 -8.31061 7.37885
1222300 34.1725 -8.34284 7.44187
1222400 34.1297 -8.39476 7.52652
1222500 34.0923 -8.33678 7.58158
1222600 34.1303 -8.32603 7.61801
1222700 34.196 -8.26175 7.65494
1222800 34.2078 -8.19946 7.68469
1222900 34.2545 -8.11931 7.64479
1223000 34.2028 -8.12263 7.61221
1223100 34.096 -8.12847 7.57145
1223200 34.1511 -8.10294 7.58677
1223300 34.2273 -8.03781 7.6975
1223400 34.2323 -8.0507 7.78143
1223500 34.28 -8.0946 7.87199
1223600 34.2999 -8.14058 7.90502
1223700 34.253 -8.12964 7.786
1223800 34.1815 -8.11468 7.71447
1223900 34.1705 -8.09284 7.61421
1224000 34.2072 -8.03846 7.52519
1224100 34.35 -8.04473 7.4839
1224200 34.4549 -7.99723 7.49741
1224300 34.5344 -7.97125 7.55604
1224400 34.5529 -8.0046 7.63922
1224500 34.5408 -7.92543 7.64936
1224600 34.4795 -7.85527 7.72377
1224700 34.3554 -7.79608 7.72844
1224800 34.293 -7.6749 7.82689
1224900 34.2367 -7.6492 7.82252
1225000 34.2365 -7.63655 7.79915
1225100 34.193 -7.60562 7.73793
1225200 34.1276 -7.64969 7.65725
1225300 34.0874 -7.78291 7.66354
1225400 34.0398 -7.84751 7.69352
1225500 33.9948 -7.90544 7.72706
1225600 33.895 -7.982 7.78146
1225700 33.8286 -8.0526 7.76753
1225800 33.8529 -8.02031 7.73173
1225900 33.8261 -7.99589 7.76476
1226000 33.8339 -7.98212 7.77791
1226100 33.8105 -7.97608 7.72869
1226200 33.7682 -8.02502 7.71018
1226300 33.7495 -8.08874 7.78382
1226400 33.7243 -8.10162 7.81838
1226500 33.7714 -8.10033 7.8951
1226600 33.8827 -8.08944 7.96777
1226700 33.879 -8.1833 7.97315
1226800 33.7639 -8.26669 7.96439
1226900 33.7054 -8.32287 7.96179
1227000 33.6812 -8.33239 7.95909
1227100 33.6243 -8.28225 7.89134
1227200 33.5756 -8.22597 7.80376
1227300 33.571 -8.17323 7.65567
1227400 33.5271 -8.16857 7.61912
1227500 33.4272 -8.16814 7.63596
1227600 33.3471 -8.24136 7.66567
1227700 33.3315 -8.24935 7.71499
1227800 33.3055 -8.26207 7.76734
1227900 33.1979 -8.28271 7.86123
1228000 33.205 -8.27699 7.82468
1228100 33.2793 -8.3078 7.707
1228200 33.2617 -8.42032 7.66891
1228300 33.2761 -8.51734 7.6871
1228400 33.2346 -8.54277 7.58541
1228500 33.1364 -8.57235 7.55576
1228600 33.1638 -8.57559 7.47775
1228700 33.2848 -8.6186 7.43319
1228800 33.3293 -8.61858 7.43968
1228900 33.2513 -8.61044 7.51575
1229000 33.2389 -8.67431 7.52743
1229100 33.2259 -8.64008 7.49981
1229200 33.1905 -8.53617 7.46298
1229300 33.1724 -8.45129 7.38804
1229400 33.233 -8.41255 7.38249
1229500 33.2802 -8.38216 7.34578
1229600 33.2454 -8.39122 7.31583
1229700 33.2309 -8.44173 7.3492
1229800 33.2465 -8.48488 7.34958
1229900 33.307 -8.44221 7.44235
1230000 33.3125 -8.48759 7.51518
1230100 33.2926 -8.41963 7.55658
1230200 33.1885 -8.4151 7.62184
1230300 33.1049 -8.46184 7.60899
1230400 33.004 -8.45014 7.57565
1230500 32.9128 -8.48006 7.52189
1230600 32.8706 -8.5383 7.44224
1230700 32.8075 -8.62537 7.44831
1230800 32.7951 -8.65994 7.39112
1230900 32.7948 -8.69162 7.39771
1231000 32.7763 -8.60227 7.34961
1231100 32.669 -8.43934 7.31533
1231200 32.652 -8.482 7.31087
1231300 32.6545 -8.43889 7.27718
1231400 32.6601 -8.40951 7.25824
1231500 32.7245 -8.42474 7.29301
1231600 32.8001 -8.40381 7.25926
1231700 32.782 -8.39645 7.30281
1231800 32.7662 -8.40433 7.32134
1231900 32.7756 -8.42554 7.28851
1232000 32.7039 -8.51408 7.1836
1232100 32.743 -8.61633 7.16815
1232200 32.7927 -8.63214 7.15282
1232300 32.8467 -8.65173 7.11692
1232400 32.9751 -8.59928 7.1338
1232500 33.095 -8.56932 7.10798
1232600 33.1074 -8.49471 7.07261
1232700 33.1116 -8.49743 7.09987
1232800 33.1941 -8.48795 7.14126
1232900 33.2324 -8.47743 7.26413
1233000 33.217 -8.47479 7.27833
1233100 33.2072 -8.50724 7.21214
1233200 33.2463 -8.54589 7.21277
1233300 33.3579 -8.64184 7.22314
1233400 33.3539 -8.69211 7.23763
1233500 33.2154 -8.63992 7.22327
1233600 33.1682 -8.66125 7.22536
1233700 33.1603 -8.62257 7.23837
1233800 33.2255 -8.58468 7.19937
1233900 33.1675 -8.54288 7.228
1234000 33.1152 -8.45729 7.25856
1234100 33.0816 -8.40039 7.1976
1234200 33.0325 -8.34629 7.23112
1234300 33.0041 -8.39362 7.2249
1234400 33.0122 -8.4663 7.14777
1234500 33.0454 -8.44379 7.10048
1234600 32.9965 -8.46268 7.17077
1234700 32.9899 -8.4613 7.17763
1234800 33.058 -8.52142 7.17352
1234900 33.0127 -8.60654 7.16056
1235000 32.8863 -8.64708 7.08866
1235100 32.8315 -8.72599 7.02488
1235200 32.8285 -8.79715 6.98568
1235300 32.8181 -8.79195 6.90804
1235400 32.8399 -8.77702 6.74526
1235500 32.7846 -8.80113 6.59634
1235600 32.7081 -8.83283 6.54888
1235700 32.6719 -8.75273 6.5423
1235800 32.5741 -8.74529 6.58803
1235900 32.6466 -8.71585 6.6408
1236000 32.7594 -8.64656 6.60494
1236100 32.8542 -8.68462 6.57466
1236200 32.9316 -8.68717 6.47748
1236300 32.9848 -8.68173 6.43462
1236400 33.1195 -8.63906 6.402
1236500 33.1672 -8.64529 6.39785
1236600 33.1809 -8.67783 6.31346
1236700 33.2109 -8.70923 6.30067
1236800 33.1952 -8.78209 6.29719
1236900 33.2188 -8.86814 6.28809
1237000 33.2494 -8.86893 6.26803
1237100 33.2863 -8.84408 6.26572
1237200 33.3109 -8.84653 6.22528
1237300 33.3371 -8.93008 6.15922
1237400 33.3635 -8.97232 6.2491
1237500 33.3944 -8.97269 6.28733
1237600 33.4715 -8.92759 6.30896
1237700 33.5429 -8.86957 6.40625
1237800 33.591 -8.76819 6.48905
1237900 33.6147 -8.81395 6.57392
1238000 33.6122 -8.77928 6.56588
1238100 33.6571 -8.72769 6.60518
1238200 33.6537 -8.6789 6.5183
1238300 33.614 -8.57265 6.44165
1238400 33.5059 -8.52723 6.39016
1238500 33.3568 -8.50026 6.38794
1238600 33.2748 -8.55497 6.41579
1238700 33.2461 -8.57594 6.4474
1238800 33.1959 -8.60218 6.48317
1238900 33.1959 -8.62538 6.47467
1239000 33.1414 -8.68082 6.4364
1239100 33.2158 -8.67181 6.38792
1239200 33.3072 -8.64732 6.38807
1239300 33.3858 -8.64367 6.31673
1239400 33.411 -8.66795 6.34503
1239500 33.3941 -8.69357 6.35267
1239600 33.321 -8.70857 6.28058
1239700 33.2788 -8.70439 6.19671
1239800 33.2978 -8.73665 6.18914
1239900 33.3293 -8.85729 6.17897
1240000 33.3837 -8.89734 6.12437
1240100 33.523 -8.88422 6.06158
1240200 33.5657 -8.90523 6.04961
1240300 33.4928 -8.95844 6.09234
1240400 33.5345 -9.01809 6.0488
1240500 33.4932 -9.00699 6.03337
1240600 33.4334 -8.90263 6.04285
1240700 33.4118 -8.80062 6.02045
1240800 33.4914 -8.83115 6.00157
1240900 33.496 -8.85414 6.02683
1241000 33.5312 -8.81814 6.05975
1241100 33.5482 -8.77609 6.05644
1241200 33.4334 -8.76463 6.0681
1241300 33.3751 -8.75696 5.99249
1241400 33.3655 -8.71894 6.01833
1241500 33.2353 -8.7249 6.16926
1241600 33.1044 -8.74346 6.24568
1241700 33.0999 -8.76611 6.31606
1241800 33.0331 -8.72069 6.33838
1241900 33.0069 -8.71573 6.41589
1242000 32.9776 -8.76244 6.42976
1242100 32.996 -8.86931 6.49768
1242200 32.9961 -8.90284 6.56198
1242300 32.9949 -8.97723 6.60852
1242400 33.0193 -8.9718 6.67531
1242500 33.0352 -8.96849 6.74572
1242600 33.0352 -8.93732 6.80241
1242700 33.1029 -9.01228 6.73254
1242800 33.1903 -9.0595 6.65602
1242900 33.2889 -9.14064 6.6681
1243000 33.3265 -9.23832 6.73031
1243100 33.2897 -9.27035 6.81178
1243200 33.3374 -9.33876 6.81437
1243300 33.4022 -9.35445 6.86824
1243400 33.3927 -9.27386 6.95553
1243500 33.3852 -9.23191 7.02053
1243600 33.3379 -9.26967 7.04161
1243700 33.2862 -9.34212 7.02978
1243800 33.2828 -9.49634 6.97523
1243900 33.2958 -9.66023 6.92635
1244000 33.2679 -9.75945 6.89769
1244100 33.3782 -9.76149 6.92277
1244200 33.4752 -9.78017 6.87116
1244300 33.5351 -9.73192 6.99661
1244400 33.5113 -9.66378 7.04676
1244500 33.5161 -9.63872 6.97632
1244600 33.4471 -9.63511 6.98232
1244700 33.3853 -9.64427 6.91923
1244800 33.3914 -9.65852 6.88602
1244900 33.4534 -9.6465 6.91879
1245000 33.4563 -9.59416 6.92384
1245100 33.4418 -9.60997 6.96258
1245200 33.4089 -9.61077 6.9601
1245300 33.4491 -9.61163 7.01192
1245400 33.4734 -9.55022 7.00402
1245500 33.4279 -9.5003 6.97095
1245600 33.3256 -9.4274 6.95242
1245700 33.2863 -9.43697 6.88795
1245800 33.247 -9.45937 6.84671
1245900 33.2632 -9.41348 6.79877
1246000 33.3049 -9.41359 6.70593
1246100 33.3413 -9.37702 6.70402
1246200 33.3069 -9.36206 6.66274
1246300 33.3178 -9.39487 6.61319
1246400 33.3706 -9.41898 6.59133
1246500 33.3597 -9.43811 6.53797
1246600 33.3074 -9.425 6.51602
1246700 33.2098 -9.41156 6.49969
1246800 33.1641 -9.42943 6.48219
1246900 33.0966 -9.43481 6.37175
1247000 33.0566 -9.35585 6.23171
1247100 33.002 -9.35454 6.10487
1247200 32.9548 -9.40085 6.08021
1247300 32.9573 -9.35675 6.04941
1247400 32.9241 -9.2216 5.9824
1247500 32.9328 -9.13182 5.95428
1247600 32.946 -9.04635 5.89817
1247700 32.8626 -8.98456 5.84598
1247800 32.7644 -8.93555 5.79128
1247900 32.7295 -8.92213 5.78951
1248000 32.7313 -8.86145 5.74952
1248100 32.7126 -8.76091 5.77338
1248200 32.7615 -8.75026 5.74343
1248300 32.7128 -8.68129 5.69978
1248400 32.6827 -8.65871 5.66938
1248500 32.5319 -8.59862 5.54062
1248600 32.4407 -8.42233 5.50844
1248700 32.371 -8.22177 5.45343
1248800 32.2411 -8.14766 5.40369
1248900 32.1625 -8.14841 5.3209
1249000 32.127 -8.19882 5.22606
1249100 32.1304 -8.23564 5.18008
1249200 32.1529 -8.17596 5.24466
1249300 32.1238 -8.16127 5.15406
1249400 32.0372 -8.17454 5.17424
1249500 31.9764 -8.22759 5.28093
1249600 31.906 -8.36161 5.25048
1249700 31.8487 -8.4201 5.23873
1249800 31.8061 -8.44002 5.22659
1249900 31.8075 -8.53198 5.24554
1250000 31.9267 -8.5786 5.13362
1250100 31.8835 -8.59007 5.03256
1250200 31.7698 -8.63343 5.01577
1250300 31.6793 -8.6204 4.96938
1250400 31.553 -8.65086 4.89737
1250500 31.4682 -8.72419 4.85325
1250600 31.5302 -8.73513 4.8238
1250700 31.5617 -8.80539 4.75165
1250800 31.6602 -8.83657 4.6474
1250900 31.7843 -8.858 4.56683
1251000 31.8174 -8.81308 4.60154
1251100 31.8615 -8.67137 4.61919
1251200 31.7475 -8.51338 4.60058
1251300 31.6931 -8.28777 4.56757
1251400 31.7659 -8.20867 4.56095
1251500 31.8227 -8.28107 4.58766
1251600 31.7435 -8.2657 4.59215
1251700 31.7316 -8.19267 4.58716
1251800 31.7366 -8.17805 4.55252
1251900 31.6884 -8.17154 4.57817
1252000 31.6391 -8.16027 4.64372
1252100 31.5892 -8.18262 4.66848
1252200 31.5465 -8.29112 4.7366
1252300 31.5633 -8.36096 4.81023
1252400 31.5097 -8.40078 4.88159
1252500 31.4075 -8.51365 4.84708
1252600 31.4066 -8.56999 4.93696
1252700 31.4318 -8.47622 4.94109
1252800 31.4812 -8.39427 4.89117
1252900 31.4385 -8.32379 4.86084
1253000 31.361 -8.26345 4.81593
1253100 31.2693 -8.1725 4.78713
1253200 31.2343 -8.16693 4.72939
1253300 31.2096 -8.11724 4.64951
1253400 31.0789 -8.1235 4.64195
1253500 31.0563 -8.16535 4.61806
1253600 31.0411 -8.19742 4.61179
1253700 30.9887 -8.28834 4.59732
1253800 30.9855 -8.34574 4.50542
1253900 30.9796 -8.35471 4.43732
1254000 31.0667 -8.36558 4.30326
1254100 31.0747 -8.45197 4.30098
1254200 30.9977 -8.42954 4.23117
1254300 30.8811 -8.42242 4.21952
1254400 30.7198 -8.39713 4.22482
1254500 30.6088 -8.34835 4.23756
1254600 30.54 -8.2794 4.27454
1254700 30.5496 -8.21328 4.24365
1254800 30.5898 -8.33804 4.1954
1254900 30.6091 -8.42896 4.12508
1255000 30.4701 -8.50812 4.04171
1255100 30.2788 -8.57774 4.11582
1255200 30.1167 -8.50913 4.20093
1255300 30.076 -8.45969 4.26654
1255400 30.1075 -8.40531 4.36734
1255500 30.161 -8.31716 4.35816
1255600 30.1764 -8.26829 4.28235
1255700 30.2067 -8.2037 4.19274
1255800 30.2898 -8.2147 4.08766
1255900 30.2772 -8.32253 3.9668
1256000 30.268 -8.3234 3.86416
1256100 30.2844 -8.33496 3.88792
1256200 30.2758 -8.35712 3.95179
1256300 30.2673 -8.28731 4.08173
1256400 30.225 -8.27395 4.14813
1256500 30.181 -8.32824 4.1652
1256600 30.2247 -8.39723 4.09424
1256700 30.1819 -8.36852 3.97627
1256800 30.1725 -8.23377 3.85614
1256900 30.2577 -8.13037 3.75128
1257000 30.2653 -8.15063 3.71468
1257100 30.253 -8.30645 3.71991
1257200 30.2468 -8.33117 3.69907
1257300 30.1577 -8.28877 3.73722
1257400 30.1073 -8.29476 3.78181
1257500 30.096 -8.23805 3.81409
1257600 30.0875 -8.28369 3.85902
1257700 30.039 -8.28904 3.92167
1257800 29.9803 -8.28798 3.94468
1257900 29.8745 -8.33243 3.96909
1258000 29.86 -8.29024 3.97421
1258100 29.8501 -8.3133 4.02709
1258200 29.8704 -8.40404 4.12889
1258300 29.9078 -8.41419 4.27953
1258400 29.8401 -8.41204 4.26172
1258500 29.7808 -8.45158 4.12968
1258600 29.7568 -8.53823 4.06606
1258700 29.7161 -8.49864 4.02822
1258800 29.8074 -8.4778 4.10113
1258900 29.8991 -8.36409 4.13667
1259000 29.9814 -8.3304 4.12929
1259100 30.05 -8.28306 4.14584
1259200 30.0485 -8.26898 4.19814
1259300 30.0522 -8.32901 4.29677
1259400 30.0142 -8.31931 4.26073
1259500 29.9872 -8.27505 4.21966
1259600 29.9837 -8.2492 4.23554
1259700 29.9782 -8.26833 4.21507
1259800 29.9236 -8.29859 4.21222
1259900 29.8168 -8.2303 4.23148
1260000 29.6896 -8.15726 4.32218
1260100 29.6226 -8.13903 4.39498
1260200 29.5605 -8.07187 4.36075
1260300 29.5781 -8.04612 4.28416
1260400 29.5235 -7.98704 4.3485
1260500 29.5556 -8.01227 4.43711
1260600 29.5437 -8.00498 4.45037
1260700 29.5591 -8.01772 4.44342
1260800 29.5236 -8.07103 4.42729
1260900 29.5007 -8.09645 4.52964
1261000 29.4824 -7.9853 4.6255
1261100 29.5033 -7.95172 4.70503
1261200 29.5529 -7.98045 4.74942
1261300 29.5011 -7.91697 4.76429
1261400 29.4507 -7.88381 4.77507
1261500 29.4395 -7.80659 4.78852
1261600 29.5975 -7.8202 4.81054
1261700 29.7529 -7.78351 4.8855
1261800 29.9071 -7.931 4.93863
1261900 29.9464 -8.01803 4.89944
1262000 29.955 -8.02841 4.85745
1262100 29.9609 -8.08716 4.84485
1262200 29.9804 -8.0901 4.80974
1262300 30.0242 -7.96391 4.83316
1262400 30.021 -7.89676 4.77581
1262500 30.0743 -7.85013 4.70233
1262600 30.1114 -7.92818 4.65612
1262700 30.1375 -7.9422 4.6262
1262800 30.1369 -7.89223 4.72262
1262900 30.1812 -7.77338 4.76183
1263000 30.1228 -7.70712 4.7309
1263100 30.0351 -7.73426 4.63557
1263200 30.021 -7.8104 4.50181
1263300 30.013 -7.70688 4.40972
1263400 30.067 -7.63788 4.35495
1263500 30.1239 -7.70441 4.21336
1263600 30.122 -7.71871 4.14571
1263700 30.0921 -7.66237 4.12867
1263800 30.0401 -7.63613 4.1308
1263900 30.0086 -7.57856 4.05296
1264000 30.0131 -7.51727 3.95192
1264100 30.0335 -7.48712 3.88774
1264200 30.0668 -7.41718 3.87766
1264300 30.1332 -7.36588 3.77483
1264400 30.113 -7.35219 3.67688
1264500 30.075 -7.37028 3.67016
1264600 30.0206 -7.3341 3.60988
1264700 29.9665 -7.35248 3.52563
1264800 29.9436 -7.40773 3.38361
1264900 29.8748 -7.43303 3.31058
1265000 29.8048 -7.38324 3.27901
1265100 29.7527 -7.34647 3.25309
1265200 29.729 -7.33655 3.20146
1265300 29.646 -7.29187 3.19204
1265400 29.5863 -7.34164 3.15514
1265500 29.5773 -7.34888 3.16552
1265600 29.6797 -7.29605 3.1527
1265700 29.6996 -7.29156 3.12699
1265800 29.7096 -7.26315 3.1021
1265900 29.7734 -7.14544 3.02357
1266000 29.7986 -7.10668 2.93014
1266100 29.7396 -7.075 2.84273
1266200 29.7214 -7.17326 2.85499
1266300 29.6123 -7.18808 2.85348
1266400 29.5704 -7.20667 2.83641
1266500 29.591 -7.21851 2.82785
